timestamp,open,high,low,close,spread
2026-08-27T11:58:00Z,4519.84,4520.40,4519.45,4519.93,0.25
2026-08-27T11:59:00Z,4519.93,4520.44,4519.54,4519.94,0.25
2026-08-27T12:00:00Z,4519.94,4520.41,4519.55,4519.88,0.25
2026-08-27T12:01:00Z,4519.88,4520.32,4519.49,4519.74,0.25
2026-08-27T12:02:00Z,4519.74,4520.17,4519.35,4519.54,0.25
2026-08-27T12:03:00Z,4519.54,4519.97,4519.15,4519.30,0.25
2026-08-27T12:04:00Z,4519.30,4519.74,4518.91,4519.04,0.25
2026-08-27T12:05:00Z,4519.04,4519.50,4518.65,4518.78,0.25
2026-08-27T12:06:00Z,4518.78,4519.26,4518.39,4518.53,0.25
2026-08-27T12:07:00Z,4518.53,4519.03,4518.14,4518.32,0.25
2026-08-27T12:08:00Z,4518.32,4518.83,4517.93,4518.16,0.25
2026-08-27T12:09:00Z,4518.16,4518.67,4517.77,4518.07,0.25
2026-08-27T12:10:00Z,4518.07,4518.58,4517.68,4518.05,0.25
2026-08-27T12:11:00Z,4518.05,4518.56,4517.66,4518.10,0.25
2026-08-27T12:12:00Z,4518.10,4518.62,4517.71,4518.23,0.25
2026-08-27T12:13:00Z,4518.23,4518.78,4517.84,4518.43,0.25
2026-08-27T12:14:00Z,4518.43,4519.02,4518.04,4518.69,0.25
2026-08-27T12:15:00Z,4518.69,4519.32,4518.30,4518.99,0.25
2026-08-27T12:16:00Z,4518.99,4519.65,4518.60,4519.32,0.25
2026-08-27T12:17:00Z,4519.32,4520.01,4518.93,4519.66,0.25
2026-08-27T12:18:00Z,4519.66,4520.37,4519.27,4520.00,0.25
2026-08-27T12:19:00Z,4520.00,4520.72,4519.61,4520.33,0.25
2026-08-27T12:20:00Z,4520.33,4521.03,4519.94,4520.62,0.25
2026-08-27T12:21:00Z,4520.62,4521.28,4520.23,4520.85,0.25
2026-08-27T12:22:00Z,4520.85,4521.46,4520.46,4521.02,0.25
2026-08-27T12:23:00Z,4521.02,4521.58,4520.63,4521.11,0.25
2026-08-27T12:24:00Z,4521.11,4521.62,4520.72,4521.12,0.25
2026-08-27T12:25:00Z,4521.12,4521.59,4520.73,4521.06,0.25
2026-08-27T12:26:00Z,4521.06,4521.50,4520.67,4520.92,0.25
2026-08-27T12:27:00Z,4520.92,4521.35,4520.53,4520.72,0.25
2026-08-27T12:28:00Z,4520.72,4521.15,4520.33,4520.48,0.25
2026-08-27T12:29:00Z,4520.48,4520.92,4520.09,4520.22,0.25
2026-08-27T12:30:00Z,4520.22,4520.68,4519.83,4519.96,0.25
2026-08-27T12:31:00Z,4519.96,4520.44,4519.57,4519.71,0.25
2026-08-27T12:32:00Z,4519.71,4520.21,4519.32,4519.50,0.25
2026-08-27T12:33:00Z,4519.50,4520.01,4519.11,4519.34,0.25
2026-08-27T12:34:00Z,4519.34,4519.85,4518.95,4519.25,0.25
2026-08-27T12:35:00Z,4519.25,4519.76,4518.86,4519.23,0.25
2026-08-27T12:36:00Z,4519.23,4519.74,4518.84,4519.28,0.25
2026-08-27T12:37:00Z,4519.28,4519.80,4518.89,4519.41,0.25
2026-08-27T12:38:00Z,4519.41,4519.96,4519.02,4519.61,0.25
2026-08-27T12:39:00Z,4519.61,4520.20,4519.22,4519.87,0.25
2026-08-27T12:40:00Z,4519.87,4520.50,4519.48,4520.17,0.25
2026-08-27T12:41:00Z,4520.17,4520.83,4519.78,4520.50,0.25
2026-08-27T12:42:00Z,4520.50,4521.19,4520.11,4520.84,0.25
2026-08-27T12:43:00Z,4520.84,4521.55,4520.45,4521.18,0.25
2026-08-27T12:44:00Z,4521.18,4521.90,4520.79,4521.51,0.25
2026-08-27T12:45:00Z,4521.51,4522.21,4521.12,4521.80,0.25
2026-08-27T12:46:00Z,4521.80,4522.46,4521.41,4522.03,0.25
2026-08-27T12:47:00Z,4522.03,4522.64,4521.64,4522.20,0.25
2026-08-27T12:48:00Z,4522.20,4522.76,4521.81,4522.29,0.25
2026-08-27T12:49:00Z,4522.29,4522.80,4521.90,4522.30,0.25
2026-08-27T12:50:00Z,4522.30,4522.77,4521.91,4522.24,0.25
2026-08-27T12:51:00Z,4522.24,4522.68,4521.85,4522.10,0.25
2026-08-27T12:52:00Z,4522.10,4522.53,4521.71,4521.90,0.25
2026-08-27T12:53:00Z,4521.90,4522.33,4521.51,4521.66,0.25
2026-08-27T12:54:00Z,4521.66,4522.10,4521.27,4521.40,0.25
2026-08-27T12:55:00Z,4521.40,4521.86,4521.01,4521.14,0.25
2026-08-27T12:56:00Z,4521.14,4521.62,4520.75,4520.89,0.25
2026-08-27T12:57:00Z,4520.89,4521.39,4520.50,4520.68,0.25
2026-08-27T12:58:00Z,4520.68,4521.19,4520.29,4520.52,0.25
2026-08-27T12:59:00Z,4520.52,4521.03,4520.13,4520.43,0.25
2026-08-27T13:00:00Z,4520.43,4520.94,4520.04,4520.41,0.25
2026-08-27T13:01:00Z,4520.41,4520.92,4520.02,4520.46,0.25
2026-08-27T13:02:00Z,4520.46,4520.98,4520.07,4520.59,0.25
2026-08-27T13:03:00Z,4520.59,4521.14,4520.20,4520.79,0.25
2026-08-27T13:04:00Z,4520.79,4521.38,4520.40,4521.05,0.25
2026-08-27T13:05:00Z,4521.05,4521.68,4520.66,4521.35,0.25
2026-08-27T13:06:00Z,4521.35,4522.01,4520.96,4521.68,0.25
2026-08-27T13:07:00Z,4521.68,4522.37,4521.29,4522.02,0.25
2026-08-27T13:08:00Z,4522.02,4522.73,4521.63,4522.36,0.25
2026-08-27T13:09:00Z,4522.36,4523.08,4521.97,4522.69,0.25
2026-08-27T13:10:00Z,4522.69,4523.39,4522.30,4522.98,0.25
2026-08-27T13:11:00Z,4522.98,4523.64,4522.59,4523.21,0.25
2026-08-27T13:12:00Z,4523.21,4523.82,4522.82,4523.38,0.25
2026-08-27T13:13:00Z,4523.38,4523.94,4522.99,4523.47,0.25
2026-08-27T13:14:00Z,4523.47,4523.98,4523.08,4523.48,0.25
2026-08-27T13:15:00Z,4523.48,4523.95,4523.09,4523.42,0.25
2026-08-27T13:16:00Z,4523.42,4523.86,4523.03,4523.28,0.25
2026-08-27T13:17:00Z,4523.28,4523.71,4522.89,4523.08,0.25
2026-08-27T13:18:00Z,4523.08,4523.51,4522.69,4522.84,0.25
2026-08-27T13:19:00Z,4522.84,4523.28,4522.45,4522.58,0.25
2026-08-27T13:20:00Z,4522.58,4523.04,4522.19,4522.32,0.25
2026-08-27T13:21:00Z,4522.32,4522.80,4521.93,4522.07,0.25
2026-08-27T13:22:00Z,4522.07,4522.57,4521.68,4521.86,0.25
2026-08-27T13:23:00Z,4521.86,4522.37,4521.47,4521.70,0.25
2026-08-27T13:24:00Z,4521.70,4522.21,4521.31,4521.61,0.25
2026-08-27T13:25:00Z,4521.61,4522.12,4521.22,4521.59,0.25
2026-08-27T13:26:00Z,4521.59,4522.10,4521.20,4521.64,0.25
2026-08-27T13:27:00Z,4521.64,4522.16,4521.25,4521.77,0.25
2026-08-27T13:28:00Z,4521.77,4522.32,4521.38,4521.97,0.25
2026-08-27T13:29:00Z,4521.97,4522.56,4521.58,4522.23,0.25
2026-08-27T13:30:00Z,4522.23,4522.86,4521.84,4522.53,0.25
2026-08-27T13:31:00Z,4522.53,4523.19,4522.14,4522.86,0.25
2026-08-27T13:32:00Z,4522.86,4523.55,4522.47,4523.20,0.25
2026-08-27T13:33:00Z,4523.20,4523.91,4522.81,4523.54,0.25
2026-08-27T13:34:00Z,4523.54,4524.26,4523.15,4523.87,0.25
2026-08-27T13:35:00Z,4523.87,4524.57,4523.48,4524.16,0.25
2026-08-27T13:36:00Z,4524.16,4524.82,4523.77,4524.39,0.25
2026-08-27T13:37:00Z,4524.39,4525.00,4524.00,4524.56,0.25
2026-08-27T13:38:00Z,4524.56,4525.12,4524.17,4524.65,0.25
2026-08-27T13:39:00Z,4524.65,4525.16,4524.26,4524.66,0.25
2026-08-27T13:40:00Z,4524.66,4525.13,4524.27,4524.60,0.25
2026-08-27T13:41:00Z,4524.60,4525.04,4524.21,4524.46,0.25
2026-08-27T13:42:00Z,4524.46,4524.89,4524.07,4524.26,0.25
2026-08-27T13:43:00Z,4524.26,4524.69,4523.87,4524.02,0.25
2026-08-27T13:44:00Z,4524.02,4524.46,4523.63,4523.76,0.25
2026-08-27T13:45:00Z,4523.76,4524.22,4523.37,4523.50,0.25
2026-08-27T13:46:00Z,4523.50,4523.98,4523.11,4523.25,0.25
2026-08-27T13:47:00Z,4523.25,4523.75,4522.86,4523.04,0.25
2026-08-27T13:48:00Z,4523.04,4523.55,4522.65,4522.88,0.25
2026-08-27T13:49:00Z,4522.88,4523.39,4522.49,4522.79,0.25
2026-08-27T13:50:00Z,4522.79,4523.30,4522.40,4522.77,0.25
2026-08-27T13:51:00Z,4522.77,4523.28,4522.38,4522.82,0.25
2026-08-27T13:52:00Z,4522.82,4523.34,4522.43,4522.95,0.25
2026-08-27T13:53:00Z,4522.95,4523.50,4522.56,4523.15,0.25
2026-08-27T13:54:00Z,4523.15,4523.74,4522.76,4523.41,0.25
2026-08-27T13:55:00Z,4523.41,4524.04,4523.02,4523.71,0.25
2026-08-27T13:56:00Z,4523.71,4524.37,4523.32,4524.04,0.25
2026-08-27T13:57:00Z,4524.04,4524.73,4523.65,4524.38,0.25
2026-08-27T13:58:00Z,4524.38,4525.09,4523.99,4524.72,0.25
2026-08-27T13:59:00Z,4524.72,4525.44,4524.33,4525.05,0.25
2026-08-27T14:00:00Z,4525.05,4525.75,4524.66,4525.34,0.25
2026-08-27T14:01:00Z,4525.34,4526.00,4524.95,4525.57,0.25
2026-08-27T14:02:00Z,4525.57,4526.18,4525.18,4525.74,0.25
2026-08-27T14:03:00Z,4525.74,4526.30,4525.35,4525.83,0.25
2026-08-27T14:04:00Z,4525.83,4526.34,4525.44,4525.84,0.25
2026-08-27T14:05:00Z,4525.84,4526.31,4525.45,4525.78,0.25
2026-08-27T14:06:00Z,4525.78,4526.22,4525.39,4525.64,0.25
2026-08-27T14:07:00Z,4525.64,4526.07,4525.25,4525.44,0.25
2026-08-27T14:08:00Z,4525.44,4525.87,4525.05,4525.20,0.25
2026-08-27T14:09:00Z,4525.20,4525.64,4524.81,4524.94,0.25
2026-08-27T14:10:00Z,4524.94,4525.40,4524.55,4524.68,0.25
2026-08-27T14:11:00Z,4524.68,4525.16,4524.29,4524.43,0.25
2026-08-27T14:12:00Z,4524.43,4524.93,4524.04,4524.22,0.25
2026-08-27T14:13:00Z,4524.22,4524.73,4523.83,4524.06,0.25
2026-08-27T14:14:00Z,4524.06,4524.57,4523.67,4523.97,0.25
2026-08-27T14:15:00Z,4523.97,4524.48,4523.58,4523.95,0.25
2026-08-27T14:16:00Z,4523.95,4524.46,4523.56,4524.00,0.25
2026-08-27T14:17:00Z,4524.00,4524.52,4523.61,4524.13,0.25
2026-08-27T14:18:00Z,4524.13,4524.68,4523.74,4524.33,0.25
2026-08-27T14:19:00Z,4524.33,4524.92,4523.94,4524.59,0.25
2026-08-27T14:20:00Z,4524.59,4525.22,4524.20,4524.89,0.25
2026-08-27T14:21:00Z,4524.89,4525.55,4524.50,4525.22,0.25
2026-08-27T14:22:00Z,4525.22,4525.91,4524.83,4525.56,0.25
2026-08-27T14:23:00Z,4525.56,4526.27,4525.17,4525.90,0.25
2026-08-27T14:24:00Z,4525.90,4526.62,4525.51,4526.23,0.25
2026-08-27T14:25:00Z,4526.23,4526.93,4525.84,4526.52,0.25
2026-08-27T14:26:00Z,4526.52,4527.18,4526.13,4526.75,0.25
2026-08-27T14:27:00Z,4526.75,4527.36,4526.36,4526.92,0.25
2026-08-27T14:28:00Z,4526.92,4527.48,4526.53,4527.01,0.25
2026-08-27T14:29:00Z,4527.01,4527.52,4526.62,4527.02,0.25
2026-08-27T14:30:00Z,4527.02,4527.49,4526.63,4526.96,0.25
2026-08-27T14:31:00Z,4526.96,4527.40,4526.57,4526.82,0.25
2026-08-27T14:32:00Z,4526.82,4527.25,4526.43,4526.62,0.25
2026-08-27T14:33:00Z,4526.62,4527.05,4526.23,4526.38,0.25
2026-08-27T14:34:00Z,4526.38,4526.82,4525.99,4526.12,0.25
2026-08-27T14:35:00Z,4526.12,4526.58,4525.73,4525.86,0.25
2026-08-27T14:36:00Z,4525.86,4526.34,4525.47,4525.61,0.25
2026-08-27T14:37:00Z,4525.61,4526.11,4525.22,4525.40,0.25
2026-08-27T14:38:00Z,4525.40,4525.91,4525.01,4525.24,0.25
2026-08-27T14:39:00Z,4525.24,4525.75,4524.85,4525.15,0.25
2026-08-27T14:40:00Z,4525.15,4525.66,4524.76,4525.13,0.25
2026-08-27T14:41:00Z,4525.13,4525.64,4524.74,4525.18,0.25
2026-08-27T14:42:00Z,4525.18,4525.70,4524.79,4525.31,0.25
2026-08-27T14:43:00Z,4525.31,4525.86,4524.92,4525.51,0.25
2026-08-27T14:44:00Z,4525.51,4526.10,4525.12,4525.77,0.25
2026-08-27T14:45:00Z,4525.77,4526.40,4525.38,4526.07,0.25
2026-08-27T14:46:00Z,4526.07,4526.73,4525.68,4526.40,0.25
2026-08-27T14:47:00Z,4526.40,4527.09,4526.01,4526.74,0.25
2026-08-27T14:48:00Z,4526.74,4527.45,4526.35,4527.08,0.25
2026-08-27T14:49:00Z,4527.08,4527.80,4526.69,4527.41,0.25
2026-08-27T14:50:00Z,4527.41,4528.11,4527.02,4527.70,0.25
2026-08-27T14:51:00Z,4527.70,4528.36,4527.31,4527.93,0.25
2026-08-27T14:52:00Z,4527.93,4528.54,4527.54,4528.10,0.25
2026-08-27T14:53:00Z,4528.10,4528.66,4527.71,4528.19,0.25
2026-08-27T14:54:00Z,4528.19,4528.70,4527.80,4528.20,0.25
2026-08-27T14:55:00Z,4528.20,4528.67,4527.81,4528.14,0.25
2026-08-27T14:56:00Z,4528.14,4528.58,4527.75,4528.00,0.25
2026-08-27T14:57:00Z,4528.00,4528.43,4527.61,4527.80,0.25
2026-08-27T14:58:00Z,4527.80,4528.23,4527.41,4527.56,0.25
2026-08-27T14:59:00Z,4527.56,4528.00,4527.17,4527.30,0.25
2026-08-27T15:00:00Z,4527.30,4527.76,4526.91,4527.04,0.25
2026-08-27T15:01:00Z,4527.04,4527.52,4526.65,4526.79,0.25
2026-08-27T15:02:00Z,4526.79,4527.29,4526.40,4526.58,0.25
2026-08-27T15:03:00Z,4526.58,4527.09,4526.19,4526.42,0.25
2026-08-27T15:04:00Z,4526.42,4526.93,4526.03,4526.33,0.25
2026-08-27T15:05:00Z,4526.33,4526.84,4525.94,4526.31,0.25
2026-08-27T15:06:00Z,4526.31,4526.82,4525.92,4526.36,0.25
2026-08-27T15:07:00Z,4526.36,4526.88,4525.97,4526.49,0.25
2026-08-27T15:08:00Z,4526.49,4527.04,4526.10,4526.69,0.25
2026-08-27T15:09:00Z,4526.69,4527.28,4526.30,4526.95,0.25
2026-08-27T15:10:00Z,4526.95,4527.58,4526.56,4527.25,0.25
2026-08-27T15:11:00Z,4527.25,4527.91,4526.86,4527.58,0.25
2026-08-27T15:12:00Z,4527.58,4528.27,4527.19,4527.92,0.25
2026-08-27T15:13:00Z,4527.92,4528.63,4527.53,4528.26,0.25
2026-08-27T15:14:00Z,4528.26,4528.98,4527.87,4528.59,0.25
2026-08-27T15:15:00Z,4528.59,4529.29,4528.20,4528.88,0.25
2026-08-27T15:16:00Z,4528.88,4529.54,4528.49,4529.11,0.25
2026-08-27T15:17:00Z,4529.11,4529.72,4528.72,4529.28,0.25
2026-08-27T15:18:00Z,4529.28,4529.84,4528.89,4529.37,0.25
2026-08-27T15:19:00Z,4529.37,4529.88,4528.98,4529.38,0.25
2026-08-27T15:20:00Z,4529.38,4529.85,4528.99,4529.32,0.25
2026-08-27T15:21:00Z,4529.32,4529.76,4528.93,4529.18,0.25
2026-08-27T15:22:00Z,4529.18,4529.61,4528.79,4528.98,0.25
2026-08-27T15:23:00Z,4528.98,4529.41,4528.59,4528.74,0.25
2026-08-27T15:24:00Z,4528.74,4529.18,4528.35,4528.48,0.25
2026-08-27T15:25:00Z,4528.48,4528.94,4528.09,4528.22,0.25
2026-08-27T15:26:00Z,4528.22,4528.70,4527.83,4527.97,0.25
2026-08-27T15:27:00Z,4527.97,4528.47,4527.58,4527.76,0.25
2026-08-27T15:28:00Z,4527.76,4528.27,4527.37,4527.60,0.25
2026-08-27T15:29:00Z,4527.60,4528.11,4527.21,4527.51,0.25
2026-08-27T15:30:00Z,4527.51,4528.02,4527.12,4527.49,0.25
2026-08-27T15:31:00Z,4527.49,4528.00,4527.10,4527.54,0.25
2026-08-27T15:32:00Z,4527.54,4528.06,4527.15,4527.67,0.25
2026-08-27T15:33:00Z,4527.67,4528.22,4527.28,4527.87,0.25
2026-08-27T15:34:00Z,4527.87,4528.46,4527.48,4528.13,0.25
2026-08-27T15:35:00Z,4528.13,4528.76,4527.74,4528.43,0.25
2026-08-27T15:36:00Z,4528.43,4529.09,4528.04,4528.76,0.25
2026-08-27T15:37:00Z,4528.76,4529.45,4528.37,4529.10,0.25
2026-08-27T15:38:00Z,4529.10,4529.81,4528.71,4529.44,0.25
2026-08-27T15:39:00Z,4529.44,4530.16,4529.05,4529.77,0.25
2026-08-27T15:40:00Z,4529.77,4530.47,4529.38,4530.06,0.25
2026-08-27T15:41:00Z,4530.06,4530.72,4529.67,4530.29,0.25
2026-08-27T15:42:00Z,4530.29,4530.90,4529.90,4530.46,0.25
2026-08-27T15:43:00Z,4530.46,4531.02,4530.07,4530.55,0.25
2026-08-27T15:44:00Z,4530.55,4531.06,4530.16,4530.56,0.25
2026-08-27T15:45:00Z,4530.56,4531.03,4530.17,4530.50,0.25
2026-08-27T15:46:00Z,4530.50,4530.94,4530.11,4530.36,0.25
2026-08-27T15:47:00Z,4530.36,4530.79,4529.97,4530.16,0.25
2026-08-27T15:48:00Z,4530.16,4530.59,4529.77,4529.92,0.25
2026-08-27T15:49:00Z,4529.92,4530.36,4529.53,4529.66,0.25
2026-08-27T15:50:00Z,4529.66,4530.12,4529.27,4529.40,0.25
2026-08-27T15:51:00Z,4529.40,4529.88,4529.01,4529.15,0.25
2026-08-27T15:52:00Z,4529.15,4529.65,4528.76,4528.94,0.25
2026-08-27T15:53:00Z,4528.94,4529.45,4528.55,4528.78,0.25
2026-08-27T15:54:00Z,4528.78,4529.29,4528.39,4528.69,0.25
2026-08-27T15:55:00Z,4528.69,4529.20,4528.30,4528.67,0.25
2026-08-27T15:56:00Z,4528.67,4529.18,4528.28,4528.72,0.25
2026-08-27T15:57:00Z,4528.72,4529.24,4528.33,4528.85,0.25
2026-08-27T15:58:00Z,4528.85,4529.40,4528.46,4529.05,0.25
2026-08-27T15:59:00Z,4529.05,4529.64,4528.66,4529.31,0.25
